,fao_area,isscaap_code,isscaap_group,asfis_code,common_name,species_name,location,status_year,tier,status,uncertainty,assessment_update,data_owner,data_provider,operational_data_process,source_citation,source_citation_url,grsf_short_name,grsf_stock_id,grsf_semantic_id,data_provider_stock_id,unit_update,subarea_description,assessment_method,assessment_description,status_basis,BdivBref,B_refpt,FdivFref,F_refpts,status_text,comments,sosi_temp_id,sdg_id,sosi_record_type
61,fao:41,34,"""Miscellaneous demersal fishes""",PQT,Bluewing searobin,Prionotus punctatus,Brazil southern stock (Santa Catarina to Rio Grande),2019.0,1.0,O,L,yes,BRA,National,FAO-SoSI,"Rodriguez, A. R., Haimovici, M., Kikuchi, E., Sant'Ana, R., Mourato, B. L., Alvarez Perez, J. A., & Cardoso, L. G. (2023). Life history and stock synthesis assessment of Prionotus punctatus (Teleostei, Triglidae) in southern Brazil. Fisheries Management and Ecology, 30(4), 392-405.",https://demersais.furg.br/images/producao/Rodriguez_et_al_2023_Life_history_and_stock_synthesis_assessment_of_Prionotus_punctatus.pdf,Bluewing searobin (Cabrinha) - Brazil Southern stock (Rio Grande),e8df22e1-1164-37e2-92a3-04ddd9ffc555,asfis:PQT+fao:41.2.2,,True,Distributed between Lat 28°53’S (Santa Catarina) and 33°45’S (Rio Grande do Sul).,SS3,"Age-structured population dynamics model (SS3). Catch, cpue and length data from 1976 to 2022. ",B,0.62,Bmsy,,,Bmsy based. ,"The stock ID needs to be reviewed, the stock area was corrected (column N)",sosi_1260,,SoSIndex
62,fao:41,33,"""Miscellaneous coastal fishes""",UPR,Argentinian sandperch,Pseudopercis semifasciata,Argentinean-Uruguayan Common Fishing Zone (AUCFZ),,,,,unkown,FAO,CTMFM,FIRMS-CTMFM,,,,sosi_1208,,,,,,,,,,,,,,sosi_1208,,Eligible1
63,fao:41,38,"""Sharks, rays, chimaeras""",RAJ,Rays and skates NEI,Rajidae,Argentinean-Uruguayan Common Fishing Zone (AUCFZ),2024.0,1.0,U,L,yes,CTMFM,CTMFM,FIRMS-CTMFM,,https://ctmfm.org/estado-de-los-recursos-pesqueros-administrados-por-la-comision-tecnica-mixta-del-frente-maritimo-en-la-zona-comun-de-pesca-argentino-uruguaya-ano-2024/ ,"Coastal rays (Rayas, raias-emplastro) - Argentinean-Uruguayan Common Fishing Zone (AUCFZ)",b2120e40-aabd-3eec-9b68-4b3078703a1a,asfis:RAJ+rfb:CTMFM,,False,,JABBA,Surplus production model. Data from 1992-2024.,B,1.49,Bmsy,0.368,Fmsy,Bmsy based. 87.7% probability of NOT be overfished.,,sosi_1328,,SoSIndex
64,fao:41,38,"""Sharks, rays, chimaeras""",RAJ,Rays and skates NEI,Rajidae,Argentinean-Uruguayan Common Fishing Zone (AUCFZ),2024.0,1.0,U,L,yes,CTMFM,CTMFM,FIRMS-CTMFM,,https://ctmfm.org/estado-de-los-recursos-pesqueros-administrados-por-la-comision-tecnica-mixta-del-frente-maritimo-en-la-zona-comun-de-pesca-argentino-uruguaya-ano-2024/ ,"Offshore rays (Rayas, raias-emplastro) - Argentinean-Uruguayan Common Fishing Zone (AUCFZ)",5ced14e5-450c-3ae7-965a-793ea600c7b0,asfis:RAJ+rfb:CTMFM,,False,,JABBA,Surplus production model. Data from 1992-2024.,B,1.41,Bmsy,0.133,Fmsy,Bmsy based. 84.3% probability of NOT be overfished.,,sosi_1329,,SoSIndex
65,fao:41,32,"""Cods, hakes, haddocks""",SAO,Tadpole codling,Salilota australis,Argentinean and Malvinas (Falkland Islands) waters,2021.0,3.0,O,M,no,ARG;FLK,National,FAO-SoSI,"Ramos JE, Winter A (2022) Stock assessment of red cod (Salilota australis) in the Falkland Islands. SA–2022–BAC. Fisheries Department, Directorate of Natural Resources, Falkland Islands Government, Stanley, Falkland Islands. 39 p.",https://www.falklands.gov.fk/fisheries/,Tadpole codling (Bacalao austral) - Argentina and Malvinas (Falkland Islands) (Northern and Southern Patagonian),fd39ea03-4331-3b6b-8590-1e270bd2b57a,asfis:SAO+fao:41.3.1;fao:41.3.2,,False,,Three data-limited methods,"ICES Category 3 “2/3 rule”, Biomass Indices from Research Surveys. Length-Based Indicators (LBI) ",,,,,,"Stock is in poor condition, with evidence of overexploitation of immature individuals and reduced abundance of large, mature fish.",,sosi_1158,,SoSIndex
66,fao:41,35,"""Herrings, sardines, anchovies""",BSR,Brazilian sardinella,Sardinella brasiliensis,Brazilian waters,,2.0,O,,no,BRA,National,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,"Brazilian sardinella (Sardinela de Brasil, Sardinha verdadeira) - Brazil",4635deeb-3d0f-3f2b-b68b-ee9aa35c8470,asfis:BSR+wja:BRA,,False,,,,,,,,,,,sosi_1286,,SoSIndex
67,fao:41,37,"""Miscellaneous pelagic fishes""",VMA,Atlantic chub mackerel,Scomber colias,Argentinean-Uruguayan Common Fishing Zone (AUCFZ),2021.0,2.0,U,,no,CTMFM,CTMFM,FIRMS-CTMFM,,,Atlantic chub mackerel (Caballa) - Argentinean-Uruguayan Common Fishing Zone (AUCFZ),d176b2ec-e8fc-311d-a9d5-8138dcc41628,asfis:VMA+rfb:CTMFM,,False,,,,,,,,,,,sosi_1388,,SoSIndex
68,fao:41,37,"""Miscellaneous pelagic fishes""",VMA,Atlantic chub mackerel (Caballa),Scomber colias,Argentinean waters,2022.0,1.0,U,L,yes,ARG,National,FAO-SDG1441,"Buratti CC, Orlando P, Garciarena AD, Buratti GE, Parietti M. 2023. Estado de la población de caballa (Scomber colias) al sur de 39º S y recomendaciones de capturas biológicamente aceptables durante el año 2023. Inf. Tec. Oficial INIDEP Nº 029/23, 26 pp.",https://drive.google.com/file/d/1iQDQEUJjaQk8EqJ4s-2P7kDG_PTwOXOW/view,Argentine chub mackerel Southern Argentina,58ff70a6-6e36-31a0-9f2f-3816c4e2aaaa,asfis:VMA+grsf:ARG_EEZ_39S_VMA,,False,,ASPM,Age structured production model. Data from 1990-2022. ,B,2.2,B40,,,Stock underexploited; SB/0.4SB = 2.2,Biomass unit is Spawning Biomass,sosi_1310,sdg-arg-11,SoSIndex
69,fao:41,36,"""Tunas, bonitos, billfishes""",KGM,King mackerel,Scomberomorus cavalla,Brazilian waters,2021.0,2.0,M,H,no,BRA,National,FAO-SoSI,,,King mackerel (Caballa real) - Brazil,3c8ee740-e51f-340e-b45d-82ba1dcc49c0,asfis:KGM+wja:BRA,,False,,,,,,,,,,,sosi_1289,,SoSIndex
70,fao:41,34,"""Miscellaneous demersal fishes""",SEO,Choicy ruff,Seriolella porosa,Argentinean-Uruguayan Common Fishing Zone (AUCFZ),2021.0,2.0,U,,no,CTMFM,CTMFM,FIRMS-CTMFM,,,Choicy ruff (Savorín) - Argentinean-Uruguayan Common Fishing Zone (AUCFZ),0ae76bfa-1aa6-3859-bdfa-fe56bf6d1712,asfis:SEO+rfb:CTMFM,,False,,,,,,,,,,,sosi_1261,,SoSIndex
71,fao:41,38,"""Sharks, rays, chimaeras""",QYW,Spotted spiny dogfish,Squalus acanthias,Argentina,,2.0,X,,no,FAO,FAO,FAO-SoSI,,,,sosi_1389,,,True,,,,,,,,,,"The stock ID needs to be reviewed, the species name changed from S. suckleyi (Pacific Spiny dogfish) to S. acanthias (Atlantic Spiny dogfish)",sosi_1389,,Eligible1
72,fao:41,38,"""Sharks, rays, chimaeras""",SWV,Angular angel shark,Squatina guggenheim,Argentinean-Uruguayan Common Fishing Zone (AUCFZ),2023.0,1.0,M,L,yes,CTMFM,CTMFM,FIRMS-CTMFM,,https://ctmfm.org/estado-de-los-recursos-pesqueros-administrados-por-la-comision-tecnica-mixta-del-frente-maritimo-en-la-zona-comun-de-pesca-argentino-uruguaya-ano-2024/ ,Angular angel shark (Angelito) - Argentinean-Uruguayan Common Fishing Zone (AUCFZ),9752aaf2-f293-33e3-a006-bb2ab962390a,asfis:SWV+rfb:CTMFM,,False,,JABBA,Surplus production model. Data from 1983-2023.,B,1.105,Bmsy,,,Both scenarios B/Bmsy >1. 71.9% and 58.9% probability of not be overfished. ,BdivBref is average,sosi_1327,,SoSIndex
73,fao:41,37,"""Miscellaneous pelagic fishes""",RSC,Rough scad,Trachurus lathami,Argentinean waters,2021.0,2.0,M,,no,ARG,National,FAO-SoSI,,,Rough scad (Surel) - Argentina,a2580ed5-bbb1-31ad-9517-042360e5c71b,asfis:RSC+wja:ARG,,False,,,,,,,,,,,sosi_1309,,SoSIndex
74,fao:41,33,"""Miscellaneous coastal fishes""",CKY,Argentine croaker,Umbrina canosai,Brazil northern stock (Rio de Janeiro to Santa Catarina),2019.0,1.0,O,M,no,BRA,National,FAO-SoSI,"Cardoso, L.G.; Sant’Ana, R.; Mourato, B.L.; Kikuchi, E.; Haimovici, M. & Perez, A., 2022. Avaliação do Estado de Exploração e Potenciais de Produção dos Recursos Pesqueiros Demersais da Margem Meridional Brasileira. In: Perez, A. & Sant’Ana, R. A Pesca Demersal nas Regiões Sudeste e Sul do Brasil: Síntese Espacial e Modelo de Gestão com Enfoque Ecossistêmico. Relatório Projeto: Subsídios Científicos para o Manejo Espacial e com Enfoque Ecossistêmico da Pesca Demersal nas regiões Sul e Sudeste do Brasil - MEEE – PDSES. Chamada MCTI/MPA/CNPq Nº 22/2015 – Ordenamento da Pesca Marinha Brasileira.","https://www.univali.br/pos/stricto-sensu/ppgcta/Documents/publicacoes/Perez%20e%20SantAna_org_2023_Rel_Fin_MEEE_PDSES.pdf#:~:text=O%20presente%20documento%20sumariza%20os%20resultados%20obtidos,foram%20assim%20priorizados%20para%20efeito%20de%20interpreta%C3%A7%C3%A3o.",Argentine croaker (Pargo blanco) - Brazil Northern stock (22-28°S),ea0654db-2a8b-3fba-8303-6b20996bf3e6,asfis:CKY+fao:41.2.1,,True,Distributed between Lat 21°30'S (Rio de Janeiro) and 28°53'S (Santa Catarina).,JABBA,Bayesian surplus production model (JABBA). Catch and cpue data from 1975 to 2019.  ,"""B, F""",0.878,Bmsy,0.024,Fmsy,Bmsy based. 100% probability to be overfished.,"The stock ID needs to be reviewed, the stock area was corrected (column N)",sosi_1178,,SoSIndex
75,fao:41,33,"""Miscellaneous coastal fishes""",CKY,Argentine croaker,Umbrina canosai,Brazil southern stock (Santa Catarina to Rio Grande),2023.0,1.0,O,L,yes,BRA,National,FAO-SoSI,"Dias, M. C., Cardoso, L. G., Santos, E. K., & Sant’Ana, R. (2024). Os efeitos da proibição da pesca de arrasto nas 12 milhas náuticas do Rio Grande do Sul sobre os estoques pesqueiros demersais. In Anais do 20º Congresso Latino-Americano de Ciências do Mar – COLACMAR’2024 e 8º Congresso Brasileiro de Oceanografia – CBO’2024 (pp. 366–367).",,Argentine croaker (Pargo blanco) - Brazil Southern stock,ce45701a-505a-312f-9153-825c886d4f6f,asfis:CKY+fao:41.2.2,,True,Distributed between Lat 28°53’S (Santa Catarina) and 33°45’S (Rio Grande do Sul).,SS3,"Age-structured population dynamics model (SS3). Catch, cpue and length data from 1962 to 2022. ","""B, F""",0.23,Bmsy,1.23,Fmsy,Bmsy based. 100% probability to be overfished. ,"The stock ID needs to be reviewed, the stock area was corrected (column N)",sosi_1395,,SoSIndex
76,fao:41,33,"""Miscellaneous coastal fishes""",CKY,Argentine croaker,Umbrina canosai,"Brazil, Argentine and Uruguay Integrated stock assessment (28°S-41°S)",9999.0,1.0,X,,unknown,ARG;BRA;URY,National,FAO-SoSI,,,"Argentine croaker (Pargo blanco) - Brazil, Argentina and Uruguay (28°S-41°S)",f3de1391-5c2d-3872-9b98-f3a8c7e9b9e5,asfis:CKY+fao:41.2.2;fao:41.2.3,,False,,,,,,,,,,,sosi_1179,,SoSIndex
77,fao:41,45,"""Shrimps, prawns""",BOB,Atlantic seabob,Xiphopenaeus kroyeri,Northern Brazilian waters (Amazon),2021.0,3.0,U,H,no,BRA,National,FAO-SoSI,"Isaac, V. & Fredou, F. (Organizadores) 2022. Rede cooperativa multidisciplinar para subsidiar o manejo da pesca dos estoques de camarões da região Norte e Nordeste do Brasil com foco ecossistêmico. Relatório-Síntese Submetido ao MCTI/MPA/CNPq Nº 22/2015.",https://www.gov.br/mpa/pt-br/assuntos/cadastro-registro-e-monitoramento/pesquisa/projetos-de-pesquisa/2022/relatorio_final_shrimp_enviado.pdf,Atlantic seabob (Camarón siete barbas) - Northern Brazil (Amazon),9a5b813e-0d9c-39af-a602-c1b9a3117e22,asfis:BOB+fao:41.1.1,,False,,CMSY,"Catch only method. Catch data from 1946-2021 applied to three depletion scenarios (low, moderate and high)",F,,,0.6,Fmsy,Fmsy based. Last caches againts Fmsy. ,,sosi_1356,,SoSIndex
78,fao:41,45,"""Shrimps, prawns""",BOB,Atlantic seabob,Xiphopenaeus kroyeri,"Northern Brazilian waters (Natal, Salvador)",2021.0,3.0,M,H,no,BRA,National,FAO-SoSI,"Isaac, V. & Fredou, F. (Organizadores) 2022. Rede cooperativa multidisciplinar para subsidiar o manejo da pesca dos estoques de camarões da região Norte e Nordeste do Brasil com foco ecossistêmico. Relatório-Síntese Submetido ao MCTI/MPA/CNPq Nº 22/2015.",https://www.gov.br/mpa/pt-br/assuntos/cadastro-registro-e-monitoramento/pesquisa/projetos-de-pesquisa/2022/relatorio_final_shrimp_enviado.pdf,"Atlantic seabob (Camarón siete barbas) - Southern Brazil (Natal, Salvador)",8bc69a69-ea21-3bd3-922a-746289ad8782,asfis:BOB+fao:41.1.2;fao:41.1.3,,False,,CMSY,"Catch only method. Catch data from 1946-2021 applied to three depletion scenarios (low, moderate and high)",F,,,1.0,Fmsy,Fmsy based. Last caches againts Fmsy. ,,sosi_1357,,SoSIndex
79,fao:41,55,"""Scallops, pectens""",ZYP,Patagonian scallop,Zygochlamys patagonica,Argentinean waters,2024.0,3.0,M,M,yes,ARG,National,FAO-SoSI,"Campodónico, S.; Escolar, M. (2025). Evaluación de biomasa de vieira patagónica. Unidad de manejo A. Recomendaciones de captura (Informe Técnico Oficial, No. 35). INIDEP; Campodónico, S.; Escolar, M. (2025). Evaluación de biomasa de vieira patagónica. Unidad de manejo A. Recomendaciones de captura (Informe Técnico Oficial, No. 35). INIDEP; Campodónico, S.; Escolar, M. (2025). Evaluación de biomasa de vieira patagónica. Unidad de Manejo C. Recomendaciones para el año 2026 (Informe Técnico Oficial, No. 28). INIDEP",https://drive.google.com/file/d/1ut3NT7ywx7r5tmis-Y1jJLCYwoIetA0v/view,Patagonian scallop (Vieira patagónica) - Argentina,b8d344c0-8e37-3762-bb34-659b7cb9ef8c,asfis:ZYP+wja:ARG,,False,,Abundance incides,"Fishery independent abundance monitoring in three management units, A, B, and C",B,,,,,"Overall, the stocks show stable or slightly declining biomass with fewer commercial-size scallops, but remain biologically safe under current conservative management.",,sosi_1380,,SoSIndex
